word,count,entity
important part,1,
china,6,GPE
law enforcement,1,
china,10,GPE
australia,3,GPE
blatant slander,1,
concetta fierravanti-wells,1,PERSON
beijing,2,GPE
ms fierravanti-wells,4,PERSON
china,10,GPE
loans,2,
pacific island countries,1,
sovereign threat,1,
war times,1,
debt-trap diplomacy [,1,
recent years,1,DATE
pacific nations,1,
china,10,GPE
australian,3,NORP
forfeit assets,1,
china,10,GPE
hambantota,1,GPE
sri lanka,1,GPE
angry response,1,
chinese embassy,1,
ms fierravanti-wells,4,PERSON
absurd allegation,1,
cold,1,
war mentality,1,
senator prejudice,1,
embassy spokesperson,2,
similar irresponsible claims,1,
island countries,2,
ms fierravanti-wells,4,PERSON
small island countries,1,
important social programs,1,
chinese loans,1,
australian,3,NORP
australian,3,NORP
china,10,GPE
china,10,GPE
australia,3,GPE
embassy spokesperson,2,
china,10,GPE
island countries,2,
no-one,1,
positive outcomes,1,
such cooperation,1,
china,10,GPE
countries,1,
ms fierravanti-wells,4,PERSON
international development,1,ORG
liberal leadership,1,
august,1,DATE
china,10,GPE
loans,2,
pacific countries.in,1,
january,1,DATE
china,10,GPE
building infrastructure,1,
lowy,1,
institute estimates,1,
chinese aid money,1,
cheap loans,1,
big projects,1,
beijing,2,GPE
favours.the institute,1,
australia,3,GPE
aid donor,1,
sydney,5,GPE
comfort women,2,
wwii,3,EVENT
korean,6,NORP
japanese communities.the 1.5-metre statue,1,
korea,5,GPE
korean,6,NORP
croydon,1,
sydney,5,GPE
comfort woman,1,
korea,5,GPE
won-ok gil,1,ORG
gil,1,
comfort station,1,
japanese soldiers,1,
sydney,5,GPE
peace monument,1,
hard years,1,
ms gil,2,WORK_OF_ART
hyun paik,1,
statute establishing,1,
empty chair,1,
monument,1,
small way,1,
sex slaves,1,
wartime government,1,
ww2,1,ORG
sure sexual violence,1,
reverend bill crews,1,
uniting church-run,1,
exodus,1,
foundation gardens,2,
ashfield,2,GPE
strathfield,2,
statue placement,1,
boundaries.the charity,1,
korean,6,NORP
japan,3,GPE
formal legal responsibility,1,
sexual exploitation,1,
wwii,3,EVENT
korean,6,NORP
dutch,1,NORP
australian,1,NORP
korea,5,GPE
japan,3,GPE
japan,3,GPE
comfort women.the president,1,
australia-japan,2,
network,2,
tesshu yamaoka,1,PERSON
sydney,5,GPE
comfort women system,1,
korean,6,NORP
own comfort women system,1,
wwii,3,EVENT
korean,6,NORP
japanese women,1,
political purpose,1,
reverend crews,2,
strathfield,2,
women ,1,
crews,1,ORG
ms gil,2,WORK_OF_ART
story,1,
japanese people,2,
japanese people,2,
reverend crews,2,
foundation gardens,2,
ashfield,2,GPE
australia-japan,2,
network,2,
comfort women,2,
clear evidence,1,
one-sided intimidation,1,
local community,1,
ethnic groups,1,
comfort women peace monuments,1,
korea,5,GPE
canada,1,GPE
sydney,5,GPE
statue,1,
korea,5,GPE
australia,1,GPE
heavily-armed,1,
wales,1,
coast.the elite soldiers,1,
navy ,1,
missile frigate,1,
hmas newcastle,1,ORG
protection,1,
operation.defence sources,1,
abc,1,ORG
target vessel,1,
australian,2,NORP
chinese ship,1,
crew.the incident,1,
military takeover,1,
korean,1,NORP
cargo ship,1,
pong su,1,PERSON
australia.defence,1,
marise payne,1,PERSON
police operation,2,
adf,1,ORG
operational matters,1,
wo n't,1,
australian,2,NORP
police operation,2,
sydney,1,GPE
media reports,1,
national security matters,1,
consumer confidence,1,
malcolm turnbull,1,PERSON
prime,1,
tony abbott,1,PERSON
westpac,2,PERSON
melbourne,1,PERSON
index,2,
sentiment,1,
january,5,DATE
equal pessimists.westpac ,1,
chief economist,1,
bill evans,1,PERSON
september,2,DATE
domestic news,1,
holiday season consumers,1,
negative news,1,
international front,1,
financial markets,1,
evans,1,
australian,2,NORP
share market,1,
past month,1,
chinese markets,1,
negative headlines.the,1,
australian,2,NORP
us cents,1,
respondents assess,1,
own financial position,1,
mr evans,2,PERSON
finances vs,1,
july,1,DATE
confidence,1,
unemployment expectations,1,
year ago.one sub-index,1,
general trend,1,
january,5,DATE
january,5,DATE
westpac melbourne,1,
index,2,
price expectations,1,PERSON
mr evans,2,PERSON
january,5,DATE
december,1,DATE
january,5,DATE
september,2,DATE
westpac,2,PERSON
economists,1,
reserve bank,1,ORG
interest rates,1,
recent market volatility,1,
consumer sentiment,1,ORG
coonamble,1,PRODUCT
central western plains,1,
wales,1,
rain dance event,1,
social media,1,
school children,1,
own dance videos,1,
facebook,1,PERSON
local vet,1,
kylie parry,1,PERSON
difficult time,1,
mental health,1,
good care,1,
either,1,
big flow-on impact,1,
enter,1,
rain dance,2,
common form,1,
native,1,
african,1,NORP
australian,1,NORP
bull,1,
hotel publican,1,
scott richardson,1,PERSON
'd challenge people,1,
rain dance,2,
coonamble rain dance facebook,1,
england,1,GPE
switzerland.ms parry,1,
such happiness,1,
briefest inspection,2,
counterfeit cash,1,
canberra,1,ORG
streets,1,
policing,1,
real currency.the,1,
white chinese characters,1,
real note ,1,
clear security window,1,
serial numbers,1,
australian,1,NORP
superintendent jason kennedy,1,
briefest inspection,2,
counterfeit banknote,1,
train tellers,1,
chinese characters,1,
.a police statement,1,
high-profile australian,1,
hard way,1,
chinese market,3,
baby,1,PERSON
milk producers,1,
big banks,1,
kingdom,1,
milk,1,
powder marketer,1,
bellamy,3,PERSON
dream —,1,
chinese demand —,1,
bellamy,3,PERSON
shock announcement,1,
chinese sales,1,
profit downgrade,1,
half-a-billion dollars,1,
company value,1,
fund manager,1,
steve johnson,1,PERSON
forager,1,
australian,4,NORP
hot product,1,
china,9,GPE
hot thing,1,
executives ca n't,1,
unsurprisingly,1,
share price,1,
slater,1,PERSON
gordon,1,PERSON
class action,1,
proper disclosure,1,
china,9,GPE
bellamy,3,PERSON
misread,1,
chinese market,3,
regulatory changes,1,
chinese consumers,1,
australian,4,NORP
baby milk producer,1,
a2,1,ORG
n't discount,1,
james packer,1,
crown,2,ORG
china,9,GPE
tumultuous year,1,
macau,1,GPE
melco crown,1,PERSON
joint venture.the,1,
chinese market,3,
government crackdown,1,
crown,2,ORG
october.no,1,
china,9,GPE
fortescue,1,GPE
nev power,1,ORG
pm,2,
australian,4,NORP
asian powerhouse,1,
thoughtful way,1,
have,1,
australian,4,NORP
china,9,GPE
mr power,1,ORG
china,9,GPE
complex country,1,
different regions,1,
different rules,1,
magic market —,1,
anz,2,ORG
shayne elliot,1,PERSON
bank ,1,
asian expansion,1,
mike smith,1,PERSON
wealth businesses,1,
asian countries,1,
china,9,GPE
strategic priority,1,
attractive areas,1,
mr elliott,1,PERSON
high-profile,1,
peter morgan,1,PERSON
anz,2,ORG
agm,1,
china,9,GPE
australia,2,GPE
australia,2,GPE
china,9,GPE
whole world,1,
pm,2,
crown resorts,1,ORG
china,2,GPE
october,1,DATE
media reports.the detention,1,
crown,3,ORG
australian,2,NORP
vip,2,
australian,2,NORP
wealthy chinese gamblers.the,1,
australian financial review,1,ORG
jenny jiang,1,PERSON
james packer,1,
shanghai,1,GPE
thursday.analysts,1,
chinese laws,1,
chinese mainland,1,
offering credit,1,
crown,3,ORG
australia,1,GPE
top casino operator —,1,
vip,2,
asia,1,LOC
star chairman,1,
john o'neill,1,PERSON
october.one,1,
crown,3,ORG
rivals,1,
entertainment,1,
future revenue,1,
china,2,GPE
federal government,1,
australian crown,1,
crown resorts ltd,1,ORG
local time,1,
ministry,1,ORG
geng shuang,1,PERSON
geng,1,PERSON
faced.foreign minister,1,
julie bishop,1,PERSON
abc,1,ORG
australian,4,NORP
shanghai,1,GPE
australian,1,NORP
consular officials.she,1,
australian,4,NORP
good health,1,
ms bishop,1,PERSON
sky,1,ORG
difficult circumstance,1,
chinese law,2,
formal arrests,1,
china,5,GPE
chinese citizens,1,
chinese law,2,
prison.the industry,1,
destination packages,1,
chinese president,1,
xi jinping,1,PERSON
corruption crackdown,1,
macau,2,GPE
australian,4,NORP
crown,8,ORG
vip,1,
international team,1,
jason o'connor,1,PERSON
china,5,GPE
company headquarters,1,
melbourne,3,GPE
october,2,DATE
wealthy high rollers,1,
crown,8,ORG
casinos,1,
australia.it,1,
australian,4,NORP
china.fifteen,1,
chinese employees,1,
crown,8,ORG
october,2,DATE
billionaire casino magnate,1,
james packer,2,PERSON
deep concern,1,
crown,8,ORG
casino employees.no details,1,
defence lawyers,1,
crown,8,ORG
china,5,GPE
public security ministry,1,
crown,8,ORG
efforts,1,
melbourne,3,GPE
profit update,1,
crown,8,ORG
foreign visitors,1,
australia,1,GPE
china,5,GPE
macau,2,GPE
chinese corruption crackdown.crown ,1,
chinese casinos,1,
macau.the,1,
crown,8,ORG
operations,1,
melbourne,3,GPE
perth,1,GPE
james packer,2,PERSON
new project,1,
barangaroo,1,GPE
sydney,1,GPE
poker machines,1,
heavy reliance,1,
high rollers,1,
china.analysts,1,
such arrests,1,
foreign casino operators,1,
china,5,GPE
case-by-case basis.abc/ap,1,
crown resorts,1,ORG
class action,2,
sharp drop,1,
share price,2,
china.law,1,
maurice blackburn,1,PERSON
alleges shareholders,1,
james packer,1,PERSON
company,1,
crown,9,ORG
police raids,1,
october,2,DATE
federal court statement,1,
crown,9,ORG
corporations,1,
accurate disclosures,1,
china,3,GPE
deceptive conduct,1,
chinese market growth.the employees,1,
australian,2,NORP
jason o'connor,1,PERSON
china,3,GPE
june.maurice blackburn,1,
head,1,
class actions,1,
andrew watson,1,PERSON
crown,9,ORG
chinese government warnings,1,
foreign casinos,1,
shareholders,1,
crown,9,ORG
china,3,GPE
company revenue streams,1,
chinese authorities,1,
crown,9,ORG
casino operators,1,
crown,9,ORG
share price,2,
class action,2,
institutional investors,1,
february,1,DATE
october,2,DATE
itself.the arrests,1,
crown,9,ORG
plans,1,
sydney,1,GPE
barangaroo,1,PERSON
wealthy gamblers —,1,
vips,1,
china.legal,1,
crown,9,ORG
vip,2,ORG
vip,2,ORG
australian,2,NORP
financial year.in,1,
separate federal court case,1,
crown,9,ORG
pokies manufacturer,1,
aristocrat,1,ORG
shonica guy,1,FAC
dolphin treasure,1,ORG
claims staff,1,
poker machines,1,
melbourne,1,PERSON
crown resorts,2,PERSON
china,6,GPE
australian,4,NORP
promotion offences,1,
australian,4,NORP
chinese staff,2,
crown,9,ORG
police raids,1,
china,6,GPE
october.there,1,
baoshan,2,
district court,2,
june,2,DATE
australian,4,NORP
china.the australian,1,
shanghai,4,GPE
crown,9,ORG
sales,1,
jason o'connor,1,PERSON
melbourne-based,1,
crown,9,ORG
vip,2,ORG
shanghai,4,GPE
australian-chinese,1,NORP
jerry xuan,1,PERSON
jenny pan.a dfat,1,
australian,4,NORP
consular assistance,1,
australian,4,NORP
crown,9,ORG
vice-president,1,
china,6,GPE
malaysian,2,NORP
alfread gomez,1,PERSON
chinese staff,2,
jenny jiang,1,PERSON
david dai bin,1,PERSON
detention.a spokesman,1,
malaysian,2,NORP
shanghai,4,GPE
gomez,1,PERSON
consular support,1,
own lawyer.gomez,1,
shanghai,4,GPE
crown,9,ORG
crown resorts limited,1,
china,6,GPE
crown,9,ORG
australian,4,NORP
stock exchange,1,
baoshan,2,
district court,2,
june,2,DATE
australia professor nolan sharkey,1,
australian,4,NORP
chinese organisations,1,
china,6,GPE
right thing,1,
professor sharkey,1,
counter accusations,1,
chinese law,1,
crown,9,ORG
casino licences,2,
melbourne,1,GPE
perth,1,GPE
sydney,1,GPE
barangaroo,1,NORP
march,2,DATE
abc,1,ORG
corners,1,PERSON
crown,9,ORG
business model,1,
vip,2,ORG
high rollers,1,
crown resorts,2,PERSON
macau,1,GPE
nsw,1,ORG
casino regulator,1,
chris sidoti,1,PERSON
march,2,DATE
crown,9,ORG
australian,4,NORP
casino licences,2,
china,6,GPE
olympian michael phelps,1,
rio,1,ORG
gold medal,1,
circular bruises,1,
paintball session,1,
phelps,1,ORG
ancient therapy,1,
china,1,GPE
greece,1,GPE
egypt,1,GPE
plastic cups,1,
flammable liquid,1,
suction.some therapists,1,
blood flow,2,
health issues,1,
muscle tension,1,
sleep issues,1,
fertility problems,1,
pain relief.however,1,
australian acupuncture,1,ORG
medicine,1,
association vice president,1,
waveny holland,1,PERSON
specific medical ailments,1,
blanket thing,1,
western medicine,1,
holland,4,GPE
practitioners,1,
specific needs,1,
cupping,2,
infertility ...,1,
practitioner diagnosis,1,
right treatment,1,
well,3,
holland,4,GPE
deep-tissue massage,1,
blood flow,2,
chinese medicine practitioners,1,
good thing,1,
holland,4,GPE
us gymnast,1,
alexander naddour,1,PERSON
usa,1,GPE
australian,1,NORP
medical association vice president,1,
dr tony bartone,1,
medical benefit whatsoever,1,
dr bartone,3,
evidence —,1,
well,3,
well,3,
... toxins,1,
surface [,1,
dr bartone,3,
... capillaries ...,1,
bad cases,1,
heat ... burns,1,
uncommon consequence,1,
impressive bruises,1,
dr bartone,3,
extreme ends,1,
chinese medicine,3,
acupuncture,1,
pain management clinics,1,
cupping,2,
n't stand,1,
holland,4,GPE
proper qualifications,1,
chinese medicine,3,
chinese medical practitioners,1,
four-year bachelor degree [,1,
chinese medicine,3,
professional development,1,
national law,1,
public ],1,
severe tropical cyclone veronica,1,
significant impact,1,
australian,1,NORP
chinese steel industry,2,
ore exports,2,
hedland,3,ORG
world ,2,
australia,4,GPE
world ,2,
pilbara,2,LOC
hedland,3,ORG
dampier,2,PERSON
lambert.all,1,
severe weather event.iron ore analyst,1,
phillip kirchlechner,1,PERSON
nation economy,1,
based,1,
ore exports,2,
australia,4,GPE
recent years,2,DATE
us60,1,
us70,1,
shut [ downs,1,
us1–1.3,1,
mr kirchlechner,2,
pilbara ports,1,
markets,1,
tropical cyclone veronica,1,
pilbara,2,LOC
brazil,2,GPE
prices,1,
us2.70,1,MONEY
mr kirchlechner,2,
traders,1,
users [,1,
ore ],1,
bhp,2,ORG
ore price,1,
exacerbate shortages,1,
steel industry,1,
us85.89,1,
us90,1,
february,1,DATE
kirchlechner,1,ORG
chinese steel industry,2,
impact hardest,1,
ore imports,1,
australia,4,GPE
brazil,2,GPE
china,1,GPE
dependency,1,
recent years,2,DATE
major suppliers —,1,
australia,4,GPE
supplier —,1,
great concern,1,
hedland,3,ORG
ore exporter,1,
bhp,2,ORG
main concern,1,
rio tinto,1,ORG
precautionary measure,1,
lambert,1,
dampier,2,PERSON
port operations,1,
dfes,1,ORG
local emergency services,1,
community alerts,1,
local workforce,1,
personal premises,1,
ming ouyang,1,PERSON
sydney kmart,1,ORG
china,9,GPE
live stream,2,
phone.he ,1,
australian,6,NORP
shop —,1,
chinese customers,1,
february,1,DATE
mr ouyang,2,PERSON
qi ge,1,PERSON
international trade,1,
living.he runs,1,
chinese social media app,1,
wechat,2,FAC
china,9,GPE
week.he part,1,
huge phenomenon,1,
australian,6,NORP
social media followers,1,
china.daigou,1,
public storm,1,
supermarket shelves,2,
baby formula,4,
china,9,GPE
"40–60,000 shoppers",1,
australia.it,1,
gift shops,1,
daigou shoppers,1,
daigou gift shops,1,
australia,2,GPE
zealand,1,NORP
industry expert,1,
pack-and-send services,1,
logistic companies.allen,1,
xin,2,
such shops,1,
melbourne,2,GPE
springvale,1,GPE
carnegie,5,ORG
mr xin,3,PERSON
carnegie,5,ORG
stack boxes,1,
baby formula,4,
healthcare products,1,
shops,1,
mr xin,3,PERSON
aoshang,1,
second-hand bookshop,1,
real estate agency,1,
clothing outlet,1,
carnegie,5,ORG
strip.his business,1,
wechat,2,FAC
carnegie,5,ORG
international students,1,
monash university.mr xin,1,
full-time store manager,1,
hospitality industry,1,
honest people,1,
hard …,1,
supermarket shelves,2,
chinese consumers,1,
federal government,1,
major retailers,1,
infant formula,1,
chinese demand,1,
woolworth,1,ORG
coles,1,PERSON
four-tins-per-customer policies,1,
mr xin,3,PERSON
'you 're,1,
ca n't,1,
china,9,GPE
xin,2,
daigou industry,1,
australian,6,NORP
chinese businesses,1,
local people,1,
mr ouyang,2,PERSON
sichuan,1,GPE
live stream,2,
visit.the aim,1,
live broadcast,1,
said.for non-live broadcast orders,1,
daigous shop,1,
baby formula,4,
chinese parents,1,
chinese milk powder,1,
baby formula,4,
china,9,GPE
one-child policy,1,
increase appetite,1,
australian,6,NORP
infant formula.polar,1,
express carnegie,1,
store manager,1,
tracy li,1,PERSON
china,9,GPE
australia,2,GPE
population,1,
shanghai,1,GPE
mr li,2,PERSON
mr li,2,PERSON
shops offering daigou services,1,
carnegie,5,ORG
years.the price,1,
logistic,1,
chang jiang,1,PERSON
express,1,
main stores,1,
collection agents,1,
melbourne,2,GPE
owner joe cheng,1,PERSON
capital,1,ORG
chief economist,1,
shane oliver,1,PERSON
australian,6,NORP
positive impact,1,
middle class,1,
china,9,GPE
australian-sourced,1,
dr oliver,1,
australian,6,NORP
supply chain,1,
china,9,GPE
daigou phenomenon,1,
consumers,1,
china,9,GPE
livia wang,1,PERSON
access cn,1,ORG
annual conference,1,
sydney,1,GPE
australia-based,1,
daigou business model,1,
mature business model,1,
proper distributors,1,
long-term businesses.daigous,1,
local mums,1,
ms wang,1,PERSON
australian,6,NORP
china,6,GPE
new generation,1,
chinese audiences.the company,1,
six-show tour,1,
beijing performing,1,
centre,1,
popular classics,1,
swan,2,NORP
cinderella.while,1,
massive glass dome,1,
beijing,2,GPE
beijing,2,GPE
massive proportion,1,
good challenge,1,
brett chynoweth,1,PERSON
chinese tour.as,1,
iconic space,2,
contemporary dance,1,
swan,2,NORP
graeme murphy,1,PERSON
australian,6,NORP
audiences.in scenes,1,
china,6,GPE
wall,1,
curious onlookers,1,
impromptu performance,1,
mao,2,PERSON
portrait,1,
tiananmen,1,
chynoweth,1,
iconic space,2,
year tour,1,
australian,6,NORP
china,6,GPE
principal artist,1,
guo chengwu,1,PERSON
australian,6,NORP
china.he,1,
mao,2,PERSON
dancer,1,
australian,6,NORP
ballet star,1,
chinese origin,1,
li cunxin,1,
china,6,GPE
libby christie,1,PERSON
australian,6,NORP
ballet executive director,1,
arts sector,1,
china,6,GPE
commercial ties,1,
technical gear,1,
china,6,GPE
production team,1,
peak shape,1,
daniel ricciardo,1,PERSON
bull,1,
front row,1,
prix.the australian,1,
mercedes,1,ORG
championship leader,1,
germany,1,GPE
nico rosberg.rosberg,1,
ricciardo,1,ORG
ferraris,1,
kimi raikkonen,1,
sebastian vettel,1,LOC
world champion,1,
lewis hamilton,1,PERSON
engine problems,1,
